repeat,case,project,routes,path_len,providers_per_rule,prefix_rules_per_origin,origin_diversity_pct,generated_prefix_rules,active_prefix_rules,distinct_origins,proto,wall_us,total_ns,total_us,calls,avg_ns,rss_kb,user_us,sys_us,minflt,majflt,nvcsw,nivcsw,log_file
9,trie-global,bird-prefix-trie,1000000,4,10,8,1,80000,80000,10000,test_routes,975722,163712534,163712,1000000,163,1888156,3969265,1207170,474582,0,0,46,
9,trie-hit,bird-prefix-trie,1000000,4,10,8,1,80000,80000,10000,test_routes,1092843,305686753,305686,1000000,305,2046816,4182638,1263610,514644,0,0,109,
9,trie-miss,bird-prefix-trie,1000000,4,10,8,1,80000,80000,10000,test_routes,1034218,249843845,249843,1000000,249,2046432,4077208,1280376,514644,0,0,28,
10,trie-global,bird-prefix-trie,1000000,4,10,8,1,80000,80000,10000,test_routes,965817,159252934,159252,1000000,159,1888116,4322720,1247572,474583,0,0,35,
10,trie-hit,bird-prefix-trie,1000000,4,10,8,1,80000,80000,10000,test_routes,1139821,322143430,322143,1000000,322,2046716,4271698,1287903,514644,0,0,37,
10,trie-miss,bird-prefix-trie,1000000,4,10,8,1,80000,80000,10000,test_routes,1095554,255914813,255914,1000000,255,2046656,4177307,1251209,514644,0,0,37,
1,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,952019,146772006,146772,1000000,146,1888624,3923726,1083939,474667,0,0,13,
1,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,999398,225746669,225746,1000000,225,1963828,4287412,1039861,493912,0,0,13,
1,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,979409,208962736,208962,1000000,208,1963748,4179991,1152009,493911,0,0,30,
2,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,913321,147418586,147418,1000000,147,1888376,3753452,1231159,474666,0,0,57,
2,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,1033737,224600921,224600,1000000,224,1963900,4181924,1203414,493911,0,0,61,
2,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,1050975,210631915,210631,1000000,210,1963872,4220992,1155157,493910,0,0,77,
3,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,967030,147207426,147207,1000000,147,1888448,3829886,1187353,474664,0,0,60,
3,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,1009658,220715450,220715,1000000,220,1963740,4141644,1191421,493911,0,0,73,
3,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,1009401,213202252,213202,1000000,213,1963708,4199533,1135866,493909,0,0,75,
4,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,950972,146892282,146892,1000000,146,1888468,3890931,1123785,474667,0,0,80,
4,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,986290,221996639,221996,1000000,221,1963680,4131215,1139772,493911,0,0,38,
4,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,974051,210101314,210101,1000000,210,1963716,4076749,1179083,493910,0,0,73,
5,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,928722,146725905,146725,1000000,146,1888608,3885678,1111338,474669,0,0,64,
5,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,1001938,223655197,223655,1000000,223,1963776,4077365,1243120,493910,0,0,67,
5,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,1002867,214231846,214231,1000000,214,1963700,4134954,1223551,493912,0,0,30,
6,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,946809,148718920,148718,1000000,148,1888564,3865190,1195065,474665,0,0,126,
6,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,989132,224028887,224028,1000000,224,1963720,4104143,1204039,493911,0,0,59,
6,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,999540,211178666,211178,1000000,211,1963752,4218189,1202359,493912,0,0,69,
7,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,976926,147640525,147640,1000000,147,1888480,3978782,1083701,474666,0,0,56,
7,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,1040685,222961331,222961,1000000,222,1963712,4250518,1170560,493909,0,0,74,
7,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,1016204,210431779,210431,1000000,210,1963676,4131597,1226723,493910,0,0,68,
8,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,933580,145918519,145918,1000000,145,1888568,3844718,1150824,474666,0,0,53,
8,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,1045797,222125667,222125,1000000,222,1963752,4231257,1126618,493909,0,0,58,
8,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,1060867,210760666,210760,1000000,210,1963692,4223871,1159988,493909,0,0,57,
9,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,982501,151374771,151374,1000000,151,1888528,3942229,1147514,474667,0,0,38,
9,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,1013657,222049636,222049,1000000,222,1963884,4147478,1239810,493913,0,0,32,
9,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,994849,210163115,210163,1000000,210,1963840,4172456,1212153,493911,0,0,22,
10,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,931244,146869248,146869,1000000,146,1888356,3933558,1080425,474665,0,0,28,
10,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,1006134,223417478,223417,1000000,223,1963824,4119612,1247864,493911,0,0,10,
10,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,1,80000,80000,10000,test_routes,987408,209607072,209607,1000000,209,1963796,4099436,1206744,493910,0,0,58,
1,original-global,bird,1000000,4,10,8,1,80000,80000,10000,test_routes,859491,152440670,152440,1000000,152,1867160,3815353,1087842,469333,0,0,57,
2,original-global,bird,1000000,4,10,8,1,80000,80000,10000,test_routes,918074,154021716,154021,1000000,154,1867132,3777363,1123234,469331,0,0,52,
3,original-global,bird,1000000,4,10,8,1,80000,80000,10000,test_routes,875603,153874718,153874,1000000,153,1867160,3821547,1067295,469332,0,0,50,
4,original-global,bird,1000000,4,10,8,1,80000,80000,10000,test_routes,869876,152634229,152634,1000000,152,1867140,3792021,1067997,469333,0,0,53,
5,original-global,bird,1000000,4,10,8,1,80000,80000,10000,test_routes,865694,154036857,154036,1000000,154,1867164,3830126,1007488,469334,0,0,49,
6,original-global,bird,1000000,4,10,8,1,80000,80000,10000,test_routes,924595,153800023,153800,1000000,153,1867176,3747724,1198652,469332,0,0,77,
7,original-global,bird,1000000,4,10,8,1,80000,80000,10000,test_routes,984242,156395346,156395,1000000,156,1866964,3943024,1535628,469333,0,0,73,
8,original-global,bird,1000000,4,10,8,1,80000,80000,10000,test_routes,891292,152560360,152560,1000000,152,1867180,3803876,1135980,469334,0,0,23,
9,original-global,bird,1000000,4,10,8,1,80000,80000,10000,test_routes,881547,151685004,151685,1000000,151,1866952,3862968,1115695,469331,0,0,8,
10,original-global,bird,1000000,4,10,8,1,80000,80000,10000,test_routes,893147,155359045,155359,1000000,155,1866900,3818774,1115632,469331,0,0,8,
1,linear-global,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,841703,149152869,149152,1000000,149,1871640,3845698,1055422,470434,0,0,64,
1,linear-hit,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,992332,221438872,221438,1000000,221,1946676,4291703,1043768,489630,0,0,75,
1,linear-miss,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,977959,209075981,209075,1000000,209,1946720,4242420,1095596,489632,0,0,64,
2,linear-global,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,869109,150402419,150402,1000000,150,1871656,3830195,1035510,470436,0,0,61,
2,linear-hit,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,971896,222424662,222424,1000000,222,1946600,4168147,1142941,489629,0,0,66,
2,linear-miss,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,945262,211787119,211787,1000000,211,1946676,4262890,1047729,489629,0,0,31,
3,linear-global,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,883948,151264251,151264,1000000,151,1871496,3740300,1192068,470432,0,0,61,
3,linear-hit,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,965971,219863467,219863,1000000,219,1946660,4123138,1179761,489628,0,0,60,
3,linear-miss,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,974962,215842987,215842,1000000,215,1946744,4079560,1206672,489631,0,0,63,
4,linear-global,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,861303,150948984,150948,1000000,150,1871560,3819051,1091689,470432,0,0,54,
4,linear-hit,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,955682,223611356,223611,1000000,223,1946776,4157449,1119364,489631,0,0,25,
4,linear-miss,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,959872,209894109,209894,1000000,209,1946488,4187801,1023981,489630,0,0,13,
5,linear-global,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,884930,153208216,153208,1000000,153,1871520,3858427,1095544,470433,0,0,30,
5,linear-hit,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,1029709,225363085,225363,1000000,225,1946544,4591039,1395748,489630,0,0,58,
5,linear-miss,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,980457,215528193,215528,1000000,215,1946548,4336338,1124076,489630,0,0,22,
6,linear-global,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,859712,150265520,150265,1000000,150,1871552,3872693,1019149,470436,0,0,35,
6,linear-hit,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,943394,221219632,221219,1000000,221,1946544,4009482,1220396,489629,0,0,8,
6,linear-miss,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,937102,208905606,208905,1000000,208,1946600,4146924,1063726,489631,0,0,9,
7,linear-global,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,874163,149290945,149290,1000000,149,1871308,3854416,1051559,470433,0,0,55,
7,linear-hit,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,967986,221143058,221143,1000000,221,1946468,4191984,1096000,489627,0,0,67,
7,linear-miss,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,981546,209706149,209706,1000000,209,1946680,4103910,1195996,489632,0,0,26,
8,linear-global,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,906831,151443977,151443,1000000,151,1871536,3798809,1171620,470432,0,0,54,
8,linear-hit,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,949114,221321739,221321,1000000,221,1946532,4121145,1101375,489631,0,0,41,
8,linear-miss,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,976751,214583982,214583,1000000,214,1946704,4161945,1140535,489632,0,0,35,
9,linear-global,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,864754,151481868,151481,1000000,151,1871424,3832220,1130912,470434,0,0,45,
9,linear-hit,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,955479,222956568,222956,1000000,222,1946700,4082028,1175427,489630,0,0,53,
9,linear-miss,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,928149,209261559,209261,1000000,209,1946596,4005824,1228550,489629,0,0,33,
10,linear-global,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,887204,151534014,151534,1000000,151,1871516,3839881,1087971,470434,0,0,25,
10,linear-hit,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,966507,222644501,222644,1000000,222,1946612,4108685,1168216,489630,0,0,31,
10,linear-miss,linear,1000000,4,10,8,1,80000,80000,10000,test_routes,945681,208754933,208754,1000000,208,1946588,4081076,1127225,489628,0,0,34,
1,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1062925,246149211,246149,1000000,246,2068076,4464665,1356214,520492,0,0,59,
1,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1054020,231435289,231435,1000000,231,2068172,4379030,1343762,520492,0,0,8,
1,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,969332,161128513,161128,1000000,161,1917524,4037644,1096226,482002,0,0,7,
2,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1039244,242217318,242217,1000000,242,2068092,4662404,1147637,520493,0,0,80,
2,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1083910,229723671,229723,1000000,229,2068180,4739573,1103919,520490,0,0,12,
2,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,967511,160764500,160764,1000000,160,1917312,3984082,1180159,482000,0,0,8,
3,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1070141,249594406,249594,1000000,249,2068076,4627814,1140061,520491,0,0,9,
3,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1085823,230537871,230537,1000000,230,2068116,4390806,1331654,520490,0,0,58,
3,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,991669,166439810,166439,1000000,166,1917248,3962103,1251427,481998,0,0,40,
4,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1033818,242861230,242861,1000000,242,2067988,4446558,1295609,520489,0,0,41,
4,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1086278,230971945,230971,1000000,230,2067984,4442375,1291557,520491,0,0,51,
4,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,966723,159374053,159374,1000000,159,1917488,4076895,1044257,482001,0,0,7,
5,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1073921,245327332,245327,1000000,245,2068216,4448200,1324073,520492,0,0,11,
5,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1075833,231347639,231347,1000000,231,2068176,4544255,1212087,520491,0,0,8,
5,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,957439,161436930,161436,1000000,161,1917380,4036470,1064187,482001,0,0,108,
6,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1043465,244882629,244882,1000000,244,2068168,4455477,1279835,520492,0,0,10,
6,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1094893,230314043,230314,1000000,230,2068180,4508097,1316090,520492,0,0,11,
6,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,955203,159376177,159376,1000000,159,1917492,3920387,1172267,482001,0,0,9,
7,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1082601,249598396,249598,1000000,249,2068060,4601729,1152401,520491,0,0,35,
7,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1068725,229820012,229820,1000000,229,2067984,4626813,1175726,520490,0,0,64,
7,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,951359,159747813,159747,1000000,159,1917352,3971028,1071750,482000,0,0,6,
8,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1049827,245216949,245216,1000000,245,2068200,4574784,1315723,520491,0,0,36,
8,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1070623,229406195,229406,1000000,229,2068112,4622534,1155620,520491,0,0,14,
8,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,952942,159697313,159697,1000000,159,1917636,3951390,1111761,482003,0,0,12,
9,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1065577,242424009,242424,1000000,242,2068220,4616028,1159020,520491,0,0,68,
9,hybrid-miss,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1048340,227843475,227843,1000000,227,2068044,4612700,1056169,520491,0,0,6,
9,hybrid-global,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,944138,160562801,160562,1000000,160,1917388,3972665,1044169,481998,0,0,63,
10,hybrid-hit,bird-prefix-hybrid,1000000,4,10,8,2,160000,160000,20000,test_routes,1037484,241978881,241978,1000000,241,2068020,4533317,1155318,520490,0,0,9,
